,dt,inn,gtin,prid,operation_type,cnt
112898,2022-02-20,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,1
167203,2022-06-01,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,3
177865,2021-12-12,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,120
177910,2021-12-12,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,12
177943,2021-12-12,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,384
180585,2021-12-13,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,96
194150,2022-03-01,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,1
198261,2021-12-13,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,84
217686,2022-03-04,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,1
221139,2022-03-05,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Возврат,1
226240,2021-12-17,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,6
226582,2021-12-17,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,84
247855,2021-12-19,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,24
247888,2021-12-19,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,12
259727,2022-06-21,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,3
302094,2021-12-25,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,1
323306,2021-12-27,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,144
324149,2021-12-27,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,24
324688,2021-12-27,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,6
349527,2021-12-30,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,1
352375,2021-12-31,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,4
370493,2022-01-02,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,60
370969,2022-01-03,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,30
373005,2022-01-04,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,102
374288,2022-01-05,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,42
375280,2022-01-05,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Возврат,1
375711,2022-01-06,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,1
376678,2022-01-07,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,1
395443,2022-01-09,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,90
395474,2022-01-09,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,66
396141,2022-01-09,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,42
421739,2022-01-13,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,42
449991,2022-01-18,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,1
493026,2022-01-22,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,30
493145,2022-01-22,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,6
497865,2022-01-25,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,54
498083,2022-01-25,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,52
498104,2022-01-25,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,6
499087,2022-01-25,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,20
499472,2022-01-25,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,36
521544,2022-01-27,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Возврат,1
524342,2022-01-29,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,35
524371,2022-01-29,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,127
524681,2022-01-29,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,6
524908,2022-01-29,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,72
524972,2022-01-29,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,30
525088,2022-01-29,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,6
542630,2022-01-30,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,12
543277,2022-01-30,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Возврат,3
545662,2022-01-31,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Возврат,1
360858,2022-07-13,37927FD30AB8D25FD022060A68C383F5,B6305813A33E5D71EB1095E4C18C6D75,37927FD30AB8D25FD022060A68C383F5,Перемаркировка,164
51859,2021-11-25,0E8EEC5192C68CF67F0E02AE30AFB56A,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Возврат,1
56901,2021-11-27,0E8EEC5192C68CF67F0E02AE30AFB56A,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Возврат,1
58371,2021-11-28,0E8EEC5192C68CF67F0E02AE30AFB56A,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Возврат,1
162010,2022-02-25,0E8EEC5192C68CF67F0E02AE30AFB56A,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Возврат,1
177569,2021-12-11,0E8EEC5192C68CF67F0E02AE30AFB56A,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Возврат,1
375351,2022-01-05,0E8EEC5192C68CF67F0E02AE30AFB56A,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Возврат,1
401760,2022-01-11,0E8EEC5192C68CF67F0E02AE30AFB56A,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Возврат,1
423355,2022-01-13,0E8EEC5192C68CF67F0E02AE30AFB56A,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Возврат,1
472717,2022-01-20,77F82E55113DC87D9DD6E67AC7C3B6A7,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Импорт. Не ЕАЭС,120
562087,2022-05-05,77F82E55113DC87D9DD6E67AC7C3B6A7,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Импорт. Не ЕАЭС,300
569776,2022-08-24,77F82E55113DC87D9DD6E67AC7C3B6A7,3232F479CAC107C633273CBD4FD01448,77F82E55113DC87D9DD6E67AC7C3B6A7,Импорт. Не ЕАЭС,300
26134,2022-02-06,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,3
26219,2022-02-06,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,2
26926,2022-02-06,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,1
27294,2022-02-06,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,3
29953,2022-02-07,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,5
30205,2022-02-07,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,6
30225,2022-02-07,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,9
31533,2022-02-08,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,1
31746,2022-02-08,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,3
32227,2022-02-08,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,8
33300,2022-02-08,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,41
33391,2022-02-08,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,13
48183,2022-02-11,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,3
59341,2022-02-12,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,72
60543,2022-02-13,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,4
65009,2022-02-15,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,12
135377,2022-02-22,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,2
136096,2022-02-22,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,1
142018,2022-05-27,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Перемаркировка,1
146085,2022-05-30,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Перемаркировка,1
164449,2022-02-27,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,5
183832,2022-06-07,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,5
190071,2022-02-28,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,2
221918,2022-03-06,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,4
222328,2022-03-06,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,6
222499,2022-03-06,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,1
238918,2022-03-06,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,11
239796,2022-03-07,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,1
241746,2022-03-08,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,4
243437,2022-03-09,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,7
246251,2022-03-10,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,14
246429,2022-03-10,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,2
246631,2022-03-10,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,1
246751,2022-03-10,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,7
264403,2022-03-10,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,3
267750,2022-03-11,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,2
290420,2022-03-15,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,8
329485,2022-07-04,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Перемаркировка,2
335557,2022-07-07,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Перемаркировка,1
338532,2022-03-23,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,10
397491,2022-01-10,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,1
400171,2022-01-11,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,20
400914,2022-01-11,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,1
400997,2022-01-11,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,59
406563,2022-07-21,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Перемаркировка,9
419921,2022-01-12,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,122
443820,2022-01-15,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,1
451214,2022-01-18,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,29
498849,2022-01-25,828C6D0D77BBF883BDAD1D1CD550B47E,71DBADD8E89ADC8053D5B584FF2BFD10,828C6D0D77BBF883BDAD1D1CD550B47E,Импорт. Не ЕАЭС,4
