,dt,gtin,prid,sender_inn,receiver_inn,cnt_moved
4869277,2022-01-13,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,25D571336707D1040A78ABA6FDB6A89C,3
4870211,2022-01-13,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,4D335F39E9F496F935C0397D78D57285,3B59DCFD901A76FC39CF6C0B9DE3388B,1
4875959,2022-06-22,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,FDA680269816D35C9626B56EAEC76004,1
4886165,2022-02-22,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,E885A53FDB9F118115F5B03541E0EEC9,8FE505756E9E926AEF0FCB991DA386C7,2
4888284,2022-03-15,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,9C64FB7E006B2225899F3537AD68ECD4,2
4890448,2022-03-15,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,65B1F5C19C79019823C77D352A4F11FF,3
4909556,2022-09-28,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1141B8EB196FC9FE45B4FF3ED85F77DF,FB03A4752841BB72B4BD8EBC5132CFEE,1
4913591,2022-10-25,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,FDB0881656AB7E5C59068E0A5F324E55,5D94F1A08C8C75BEE5F8BE96C7885C4A,1
4918963,2022-10-26,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,623065E7FDF2FA62F2197A7C9F8F5333,3E2D6889846593A05763F454124AE6CA,1
4919652,2022-10-26,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,C3B90412E4D5780F2ABBE665A4EB6D90,2
4920723,2022-10-26,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,1CFE7B9FF84DAD539F27968545949349,2
4923830,2022-02-08,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1141B8EB196FC9FE45B4FF3ED85F77DF,20E40F1C5ED6FA2DABF6303D31C384E0,1
4927575,2022-02-08,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1141B8EB196FC9FE45B4FF3ED85F77DF,9D8E04DC48EFBB6E78B7143C411AEAB8,1
4931274,2022-05-16,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,050C148EBA7FD16960415F2084D22EA8,3B5CEA01D9BCECA428F23BB1C07BFF0B,1
4944896,2022-11-16,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,FDA680269816D35C9626B56EAEC76004,2
4957809,2021-12-10,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,CB210CD5B63B750762621DA1A98020F5,BD3F30645A830379C32D400D89EC646B,1
4976254,2022-08-15,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,0A0023F8E8F891828A6A57447C8089D6,0D69B2F312A334BF4DBE3E15BB398588,1
4985458,2022-07-03,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D290F64F2661E0FE4C48F54DA78E8600,8255605EF968CFD4838AF6041437B666,1
4990244,2022-04-21,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,46EA2F3D9E00BE7AB76687EE259B5188,1
5002671,2021-11-30,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1141B8EB196FC9FE45B4FF3ED85F77DF,C0A19C3290242FED6AFC6DD50C4631EE,1
5006189,2022-07-25,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,050C148EBA7FD16960415F2084D22EA8,F318D50BE0C61C6C95B484FCB86C52AD,1
5009557,2022-07-26,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,FDB0881656AB7E5C59068E0A5F324E55,B7C392FE0EB4338CA76C0F8EAE486AFA,1
5012332,2022-03-18,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,199064DCC9CA7CA6FA4126241A60DCA9,6
5045773,2022-09-08,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,43B8282AFEC77C698AF32FCA4A26E156,C1343887677DFC429487046885A3D779,1
5048228,2022-09-08,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1141B8EB196FC9FE45B4FF3ED85F77DF,BCE05BB076641E9BAC7EA0DF69513D3A,1
5053875,2021-12-01,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,194B4A8A7DE91467A27E41D9BD5B72E6,4
5065806,2022-02-22,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,119A84371BA1D64CCF40A1E268632173,1
5067571,2022-02-22,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,EC32658F10E46693F0E1C98483ABE2A0,2
5074190,2022-01-20,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,0532CC93A70AEFB777988563BE2A77B4,1
5085782,2022-04-13,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,623065E7FDF2FA62F2197A7C9F8F5333,53F3EF1DDDB5E4F215E16E2468569092,1
5099702,2022-10-19,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,A0CB40E6B8807C9531ECE69F80272F50,AD381016946CC844BBA22FACFEAE5D76,1
5113204,2022-08-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D63E342A7C767AB8307B2122C78DF521,9C517192DCAEF6EAA3F188DA0A04970F,1
5117749,2021-12-24,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,79E55A5C23CBE17F6D0E0783863CA5EA,95644BB8034D5284EEA21F45BDD79256,1
5133235,2022-01-14,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,087FD7E12A65F0499B918EC874DC8FB7,24
5139066,2022-06-23,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,E38FDC57229AA876269E75639BB80E7E,2
5139817,2022-06-23,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D290F64F2661E0FE4C48F54DA78E8600,8255605EF968CFD4838AF6041437B666,1
5170348,2022-09-28,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,A0CB40E6B8807C9531ECE69F80272F50,3
5179465,2022-10-26,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,F482C50E309F8B1E0C343EE53A0ED45A,3
5183775,2022-02-08,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,79E55A5C23CBE17F6D0E0783863CA5EA,0258F5A434762DCDE7BDA12AF6D55C25,2
5211038,2022-10-03,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,5C68178A66B6D626C421CE20E35ADAD8,94AE628770BBC016A7E1B2C14D236AE8,1
5228676,2022-09-07,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D290F64F2661E0FE4C48F54DA78E8600,8255605EF968CFD4838AF6041437B666,1
5230498,2022-09-07,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,A0CB40E6B8807C9531ECE69F80272F50,512147B88673DB50ED5D27A74C2112D0,2
5240520,2022-07-04,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,8255605EF968CFD4838AF6041437B666,D4D1470044CDA341F22271FF4DD37B7B,1
5241661,2022-07-04,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,43B8282AFEC77C698AF32FCA4A26E156,D344D91DEA7538536E0F09781243671D,1
5258073,2021-11-30,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,4D335F39E9F496F935C0397D78D57285,27F1D69FCB02D281B67B6983531FFB50,1
5262600,2021-12-01,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,D3512C372F136D30E22F9F9BD713FDB3,5
5270652,2022-07-26,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1141B8EB196FC9FE45B4FF3ED85F77DF,699201B02D92F9769A3EC906BACBE22D,2
5275590,2022-03-19,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,A0CB40E6B8807C9531ECE69F80272F50,27C755264F6479D03F72D6654B5684BF,1
5281549,2022-07-20,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,623065E7FDF2FA62F2197A7C9F8F5333,35500BEFD6F14532622773F94C1B69EB,1
5282848,2022-07-20,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,E885A53FDB9F118115F5B03541E0EEC9,3B17E50061397B79D7702A1AADB5BF34,1
5302669,2022-05-26,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,050C148EBA7FD16960415F2084D22EA8,70A85C0EEC6CF38B73BA13E6C23F3515,1
5320282,2021-12-02,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1141B8EB196FC9FE45B4FF3ED85F77DF,0824DA8C260122382E56D829F711F52D,2
5326280,2022-02-22,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,E885A53FDB9F118115F5B03541E0EEC9,2D958D283AD84A101581229555586A6C,1
5347041,2022-04-14,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,2AC9135565149157CC264FC964E1759E,D38F6EA6454E743811F2514781DA9E16,1
5372261,2022-08-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,050C148EBA7FD16960415F2084D22EA8,09FBA92416D2059CF15382C550AC23A1,1
5376120,2022-08-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D63E342A7C767AB8307B2122C78DF521,34706A097EE9E2A374C1CCB7DD4F3756,1
5394553,2022-01-14,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,AC5A989550A51FB176168F477B4A84BE,DFEA33B621CBE1C29327FB0E6A31E308,2
5399109,2022-06-24,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,79E55A5C23CBE17F6D0E0783863CA5EA,742412ECACF955DDE2C5A07240D6AAC5,1
5407970,2022-02-23,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,9210469EC0A8278BF2B252B8D56FBD73,5007AEDFBC8F1DE9821302F66E3766E8,3
5410191,2022-02-24,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,A173DD8DBB4C7E0FDABEA1EE3C64FAFE,061AA4353E94CF851CBF1A97F3411600,2
5410249,2022-02-24,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,9210469EC0A8278BF2B252B8D56FBD73,1E9DB30120C2F496EDB2F3679CC109C3,2
5416176,2022-03-16,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,A0CB40E6B8807C9531ECE69F80272F50,247008C9CE06F69160DFC009D893DA94,1
5425259,2022-02-07,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,44ABECF30974C541F902BB18E5438E95,26C89DAFDA1DD48A3B50BCAF460BD0E2,1
5430665,2022-09-28,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,4D335F39E9F496F935C0397D78D57285,19D36199627FE4D624926B3EEFCDBA4A,5
5431257,2022-09-29,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,7F0E142B6A4751D934BF1F5A2401CA5D,1
5438808,2022-10-26,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,4988384B206A33BD03FB2580B887C200,2
5452899,2022-02-08,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,B7309FB218AB5FB6397A5A4665443406,FFA1723C240957C80589AE82DFCD314D,1
5454366,2022-05-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,4D335F39E9F496F935C0397D78D57285,0382D7C9C1D3BD51E70E0C86EEB9CFBD,1
5457269,2022-05-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,D3512C372F136D30E22F9F9BD713FDB3,3
5461490,2022-05-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,759FD5746278D57C9CAF65B0CB416F65,4
5475118,2022-10-04,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,CEB6CFA5AECECDF2B891EE2520C15054,1
5486826,2022-09-07,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,8255605EF968CFD4838AF6041437B666,6CD487C5AFF90E778893AF4E1B4FFF65,1
5488637,2022-09-07,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,FDB0881656AB7E5C59068E0A5F324E55,F83EA80B0AB88177A585E2BD42F3F2B0,3
5495355,2022-08-16,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D290F64F2661E0FE4C48F54DA78E8600,D1E57A7F901712DBFD4C385A51CB6B4A,1
5498846,2022-08-16,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,8E432F83B7891ED86F2703D9700E785E,1
5517963,2022-04-25,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,FDB0881656AB7E5C59068E0A5F324E55,654CC4D27A2A7447173223385234979C,1
5536160,2022-03-21,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1141B8EB196FC9FE45B4FF3ED85F77DF,7211B38C33020D5D239D1AF9EC85961A,1
5536963,2022-03-21,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,F482C50E309F8B1E0C343EE53A0ED45A,1
5549408,2022-06-09,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,050C148EBA7FD16960415F2084D22EA8,3B5CEA01D9BCECA428F23BB1C07BFF0B,1
5559789,2022-07-21,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D290F64F2661E0FE4C48F54DA78E8600,8255605EF968CFD4838AF6041437B666,2
5567569,2022-05-26,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,AC5A989550A51FB176168F477B4A84BE,05D840F67924E178D957712E65872C2D,1
5581963,2021-12-02,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,44ABECF30974C541F902BB18E5438E95,26EEE7F5943005571886029CE64A3575,1
5591027,2022-02-23,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,A173DD8DBB4C7E0FDABEA1EE3C64FAFE,F88B86304DB13AE8EF6A2320A639A11D,1
5606234,2021-12-20,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,2D04D5E880971EE269A43132CF0F344C,617FBE855BACAEF4F56AAD4092D8382D,1
5611147,2022-04-15,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1141B8EB196FC9FE45B4FF3ED85F77DF,96B4FF4F06B299C4D82C69D6BC8B76CA,1
5618368,2022-10-20,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,5C68178A66B6D626C421CE20E35ADAD8,701823B0BBEFF2BDB18AFFCA13EDA399,1
5619752,2022-10-20,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,43B8282AFEC77C698AF32FCA4A26E156,468B12DE69DE64303498709249C05FB8,1
5627421,2022-11-09,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,CDE01ED826B2F5E2059C9ED9FB094172,1
5634669,2021-12-24,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,4D335F39E9F496F935C0397D78D57285,81D7188C86C34EEBC04F899FCE580372,1
5646996,2022-08-18,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D63E342A7C767AB8307B2122C78DF521,C4D670167B5699797D6E20047849803F,1
5650897,2022-01-14,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,95A4FEE77A2B5E40F1D56D4E88B5A15A,4
5651716,2022-01-14,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,2D04D5E880971EE269A43132CF0F344C,6
5663278,2022-06-24,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,9210469EC0A8278BF2B252B8D56FBD73,AA4053CEDF59281C60DCA0FD1F0D5F2E,2
5667148,2022-02-24,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,D290F64F2661E0FE4C48F54DA78E8600,48
5684404,2022-03-16,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,D3512C372F136D30E22F9F9BD713FDB3,2
5689396,2022-03-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,25D571336707D1040A78ABA6FDB6A89C,6
5704611,2022-09-29,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,4D335F39E9F496F935C0397D78D57285,E14D346FC4606A86C7C500CC68353120,1
5718448,2022-05-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,43B8282AFEC77C698AF32FCA4A26E156,DACD2AABFE155FED1BC3E65E10820A98,1
5740365,2021-12-13,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,2D04D5E880971EE269A43132CF0F344C,3FB52BAE67376F26F47A959AA634CBB2,2
5753678,2022-08-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D63E342A7C767AB8307B2122C78DF521,DD629E320DFF84D1B98E337E96CD43F2,1
5773483,2022-07-05,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,CF238104F48F979CD031530A9C6E94F6,2
5774394,2022-07-05,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,43B8282AFEC77C698AF32FCA4A26E156,DACD2AABFE155FED1BC3E65E10820A98,1
5787436,2021-12-01,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,2623140082B14BAB4F05D551D65A28F7,6078FBCAFBD295F21A3D305811EAAF6F,1
5798359,2022-03-21,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,034577559FA0D1454616A668A33F28BB,12
5813968,2022-07-21,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,1E9AB659E9470CE5A35CF1BA1FD4D490,E38FDC57229AA876269E75639BB80E7E,1
5815858,2022-07-21,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D290F64F2661E0FE4C48F54DA78E8600,23C18F8557F5EA953C7C4635BB77A430,2
5817205,2022-07-21,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,79E55A5C23CBE17F6D0E0783863CA5EA,310A317A93363051BC22F082476FB444,1
5824942,2022-05-27,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,F1E1CFBE6D7A1AD78910A68BFB7FDE77,2
5826271,2022-05-27,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,A07CB58E4393E12DACDAC3AA816AD23C,3
5828836,2022-05-27,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,D3512C372F136D30E22F9F9BD713FDB3,2
5865113,2021-12-20,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,4D335F39E9F496F935C0397D78D57285,9A85A54FC45B1844EE8ACF01231833C6,1
5869130,2021-12-20,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,9210469EC0A8278BF2B252B8D56FBD73,9A474F63FC2FA9D215D8731ACD630712,3
5881368,2022-10-20,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,6D7AC25974774A172463A9735D15FC2B,4
5887984,2022-11-09,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,A0CB40E6B8807C9531ECE69F80272F50,2
5918459,2022-01-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,C3B90412E4D5780F2ABBE665A4EB6D90,3
5946413,2022-03-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,94196015ACC51F7660F4136E594B21DD,3
5946832,2022-03-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D290F64F2661E0FE4C48F54DA78E8600,8255605EF968CFD4838AF6041437B666,1
5949718,2022-03-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,F1E1CFBE6D7A1AD78910A68BFB7FDE77,3
5967945,2022-09-30,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,4D335F39E9F496F935C0397D78D57285,894BAE8F8B0F425CAA9CA2681E40909D,2
5974481,2022-02-09,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,F1E1CFBE6D7A1AD78910A68BFB7FDE77,4
6002767,2021-12-13,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,9BB73AE6F39283BF43DF18B3E22AE217,1
6003890,2021-12-13,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,A0CB40E6B8807C9531ECE69F80272F50,F1A5F212C34E68BA01C1F823879B5C7C,1
6010364,2022-08-17,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,2623140082B14BAB4F05D551D65A28F7,1
6026202,2022-09-09,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,050C148EBA7FD16960415F2084D22EA8,9BB8983C4B1C7B0AA815ADBE8EF1EEDF,9
6029621,2022-04-26,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,FDB0881656AB7E5C59068E0A5F324E55,0B1A880CA9867FD6124E5466B32E3C7A,2
6039329,2022-07-05,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,43B8282AFEC77C698AF32FCA4A26E156,C697A352EFEB4E1C8CC3543C0014617B,1
6052111,2022-07-27,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,4D335F39E9F496F935C0397D78D57285,CC3A649A09B4404DFF9CF9A1E980D8F1,1
6061245,2022-03-22,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,050C148EBA7FD16960415F2084D22EA8,48
6077157,2022-07-22,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,8255605EF968CFD4838AF6041437B666,A3A1080335EB1F8CAF5E5619943860C6,1
6091564,2022-05-29,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,D290F64F2661E0FE4C48F54DA78E8600,8255605EF968CFD4838AF6041437B666,1
6114074,2022-02-24,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,FDB0881656AB7E5C59068E0A5F324E55,43BFFB81A33B77F7703821544051CA10,1
6114661,2022-02-24,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,6078FBCAFBD295F21A3D305811EAAF6F,4D335F39E9F496F935C0397D78D57285,12
6130987,2021-12-20,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,2D04D5E880971EE269A43132CF0F344C,966FD9D80C7E877C92CB85F24B62BC9E,1
